136 136
0 0 0 82 1
1 1 0 82 1
2 2 0 82 1
3 3 0 82 1
4 4 0 82 1
5 5 0 82 1
6 6 0 82 1
7 7 0 82 1
8 8 0 82 1
9 9 0 82 1
10 10 0 82 1
11 11 0 82 1
12 12 0 82 1
13 13 0 82 1
14 14 0 82 1
15 15 0 82 1
16 16 0 82 1
17 17 0 82 1
18 18 0 82 1
19 19 0 82 1
20 20 0 82 1
21 21 0 82 1
22 22 0 82 1
23 23 0 82 1
24 24 0 82 1
25 25 0 82 1
26 26 0 82 1
27 27 0 82 1
28 28 0 82 1
29 29 0 82 1
30 30 0 82 1
31 31 0 82 1
32 32 0 82 1
33 33 0 82 1
34 34 0 82 1
35 35 0 82 1
36 36 0 82 1
37 37 0 82 1
38 38 0 82 1
39 39 0 82 1
40 40 0 82 1
41 41 0 82 1
114 110 0 224 1
116 108 0 224 1
118 106 0 224 1
120 104 0 224 1
122 102 0 224 1
124 100 0 224 1
126 98 0 224 1
128 96 0 224 1
130 94 0 224 1
132 92 0 224 1
134 90 0 224 1
136 88 0 224 1
138 86 0 224 1
140 84 0 224 1
215 129 0 352 1
210 126 0 352 1
205 123 0 352 1
200 120 0 352 1
195 117 0 352 1
190 114 0 352 1
185 111 0 352 1
180 108 0 352 1
175 105 0 352 1
170 102 0 352 1
165 99 0 352 1
160 96 0 352 1
155 93 0 352 1
150 90 0 352 1
145 87 0 352 1
140 84 0 352 1
135 81 0 352 1
130 78 0 352 1
125 75 0 352 1
120 72 0 352 1
115 69 0 352 1
110 66 0 352 1
105 63 0 352 1
100 60 0 352 1
95 57 0 352 1
90 54 0 352 1
85 51 0 352 1
80 48 0 352 1
75 45 0 352 1
70 42 0 352 1
65 39 0 352 1
60 36 0 352 1
55 33 0 352 1
50 30 0 352 1
45 27 0 352 1
40 24 0 352 1
35 21 0 352 1
30 18 0 352 1
25 15 0 352 1
20 12 0 352 1
15 9 0 352 1
10 6 0 352 1
5 3 0 352 1
0 0 0 352 1
1 0 0 72 1
2 0 0 72 1
3 0 0 72 1
4 0 0 72 1
5 0 0 72 1
6 0 0 72 1
7 0 0 72 1
8 0 0 72 1
9 0 0 72 1
10 0 0 72 1
11 0 0 72 1
12 0 0 72 1
13 0 0 72 1
14 0 0 72 1
15 0 0 72 1
16 0 0 72 1
17 0 0 72 1
18 0 0 72 1
19 0 0 72 1
20 0 0 72 1
21 0 0 72 1
22 0 0 72 1
23 0 0 72 1
24 0 0 72 1
25 0 0 72 1
26 0 0 72 1
27 0 0 72 1
28 0 0 72 1
29 0 0 72 1
30 0 0 72 1
31 0 0 72 1
32 0 0 72 1
33 0 0 72 1
34 0 0 72 1
35 0 0 72 1
36 0 0 72 1
