156 156
0 0 0 82 1
1 1 -1 82 1
2 2 -2 82 1
3 3 -3 82 1
4 4 -4 82 1
5 5 -5 82 1
6 6 -6 82 1
7 7 -7 82 1
8 8 -8 82 1
9 9 -9 82 1
10 10 -10 82 1
11 11 -11 82 1
12 12 -12 82 1
13 13 -13 82 1
14 14 -14 82 1
15 15 -15 82 1
16 16 -16 82 1
17 17 -17 82 1
18 18 -18 82 1
19 19 -19 82 1
20 20 -20 82 1
21 21 -21 82 1
22 22 -22 82 1
23 23 -23 82 1
24 24 -24 82 1
25 25 -25 82 1
26 26 -26 82 1
27 27 -27 82 1
28 28 -28 82 1
29 29 -29 82 1
30 30 -30 82 1
31 31 -31 82 1
32 32 -32 82 1
33 33 -33 82 1
34 34 -34 82 1
35 35 -35 82 1
36 36 -36 82 1
37 37 -37 82 1
38 38 -38 82 1
39 39 -39 82 1
40 40 -40 82 1
41 41 -41 82 1
58 56 -58 116 1
58 54 -58 116 1
58 52 -58 116 1
58 50 -58 116 1
58 48 -58 116 1
58 46 -58 116 1
58 44 -58 116 1
58 42 -58 116 1
58 40 -58 116 1
58 38 -58 116 1
58 36 -58 116 1
58 34 -58 116 1
58 32 -58 116 1
58 30 -58 116 1
58 28 -58 116 1
58 26 -58 116 1
58 24 -58 116 1
58 22 -58 116 1
58 20 -58 116 1
58 18 -58 116 1
58 16 -58 116 1
58 14 -58 116 1
58 12 -58 116 1
58 10 -58 116 1
58 8 -58 116 1
58 6 -58 116 1
58 4 -58 116 1
58 2 -58 116 1
58 0 -58 116 1
82 -2 -78 160 1
84 -4 -76 160 1
86 -6 -74 160 1
88 -8 -72 160 1
90 -10 -70 160 1
92 -12 -68 160 1
94 -14 -66 160 1
96 -16 -64 160 1
98 -18 -62 160 1
100 -20 -60 160 1
102 -22 -58 160 1
104 -24 -56 160 1
106 -26 -54 160 1
108 -28 -52 160 1
110 -30 -50 160 1
112 -32 -48 160 1
114 -34 -46 160 1
116 -36 -44 160 1
118 -38 -42 160 1
120 -40 -40 160 1
105 -35 -35 144 1
102 -34 -34 144 1
99 -33 -33 144 1
96 -32 -32 144 1
93 -31 -31 144 1
90 -30 -30 144 1
87 -29 -29 144 1
84 -28 -28 144 1
81 -27 -27 144 1
78 -26 -26 144 1
75 -25 -25 144 1
72 -24 -24 144 1
69 -23 -23 144 1
66 -22 -22 144 1
63 -21 -21 144 1
60 -20 -20 144 1
57 -19 -19 144 1
54 -18 -18 144 1
51 -17 -17 144 1
48 -16 -16 144 1
45 -15 -15 144 1
42 -14 -14 144 1
39 -13 -13 144 1
36 -12 -12 144 1
33 -11 -11 144 1
30 -10 -10 144 1
27 -9 -9 144 1
24 -8 -8 144 1
21 -7 -7 144 1
18 -6 -6 144 1
15 -5 -5 144 1
12 -4 -4 144 1
9 -3 -3 144 1
6 -2 -2 144 1
3 -1 -1 144 1
0 0 0 144 1
1 0 -1 58 1
2 0 -2 58 1
3 0 -3 58 1
4 0 -4 58 1
5 0 -5 58 1
6 0 -6 58 1
7 0 -7 58 1
8 0 -8 58 1
9 0 -9 58 1
10 0 -10 58 1
11 0 -11 58 1
12 0 -12 58 1
13 0 -13 58 1
14 0 -14 58 1
15 0 -15 58 1
16 0 -16 58 1
17 0 -17 58 1
18 0 -18 58 1
19 0 -19 58 1
20 0 -20 58 1
21 0 -21 58 1
22 0 -22 58 1
23 0 -23 58 1
24 0 -24 58 1
25 0 -25 58 1
26 0 -26 58 1
27 0 -27 58 1
28 0 -28 58 1
29 0 -29 58 1
