103 103
0 0 0 22 1
1 1 1 22 1
2 2 2 22 1
3 3 3 22 1
4 4 4 22 1
5 5 5 22 1
6 6 6 22 1
7 7 7 22 1
8 8 8 22 1
9 9 9 22 1
10 10 10 22 1
11 11 11 22 1
58 60 60 120 1
56 60 60 120 1
54 60 60 120 1
52 60 60 120 1
50 60 60 120 1
48 60 60 120 1
46 60 60 120 1
44 60 60 120 1
42 60 60 120 1
40 60 60 120 1
38 60 60 120 1
36 60 60 120 1
34 60 60 120 1
32 60 60 120 1
30 60 60 120 1
28 60 60 120 1
26 60 60 120 1
24 60 60 120 1
22 60 60 120 1
20 60 60 120 1
18 60 60 120 1
16 60 60 120 1
14 60 60 120 1
12 60 60 120 1
10 60 60 120 1
8 60 60 120 1
6 60 60 120 1
4 60 60 120 1
2 60 60 120 1
0 60 60 120 1
0 30 30 62 1
0 29 29 62 1
0 28 28 62 1
0 27 27 62 1
0 26 26 62 1
0 25 25 62 1
0 24 24 62 1
0 23 23 62 1
0 22 22 62 1
0 21 21 62 1
0 20 20 62 1
0 19 19 62 1
0 18 18 62 1
0 17 17 62 1
0 16 16 62 1
0 15 15 62 1
0 14 14 62 1
0 13 13 62 1
0 12 12 62 1
0 11 11 62 1
0 10 10 62 1
0 9 9 62 1
0 8 8 62 1
0 7 7 62 1
0 6 6 62 1
0 5 5 62 1
0 4 4 62 1
0 3 3 62 1
0 2 2 62 1
0 1 1 62 1
0 0 0 62 1
0 0 1 60 1
0 0 2 60 1
0 0 3 60 1
0 0 4 60 1
0 0 5 60 1
0 0 6 60 1
0 0 7 60 1
0 0 8 60 1
0 0 9 60 1
0 0 10 60 1
0 0 11 60 1
0 0 12 60 1
0 0 13 60 1
0 0 14 60 1
0 0 15 60 1
0 0 16 60 1
0 0 17 60 1
0 0 18 60 1
0 0 19 60 1
0 0 20 60 1
0 0 21 60 1
0 0 22 60 1
0 0 23 60 1
0 0 24 60 1
0 0 25 60 1
0 0 26 60 1
0 0 27 60 1
0 0 28 60 1
0 0 29 60 1
0 0 30 60 1
